"CountyFIPS","PlaceFIPS","Tp10","Gqp10","Hp10","Pph10","Thu10","Ohu10","Vhu10","Vr10","Tp11","Gqp11","Hp11","Pph11","Thu11","Ohu11","Vhu11","Vr11","Tp12","Gqp12","Hp12","Pph12","Thu12","Ohu12","Vhu12","Vr12","Tp13","Gqp13","Hp13","Pph13","Thu13","Ohu13","Vhu13","Vr13","Tp14","Gqp14","Hp14","Pph14","Thu14","Ohu14","Vhu14","Vr14","Tp15","Gqp15","Hp15","Pph15","Thu15","Ohu15","Vhu15","Vr15","Tp16","Gqp16","Hp16","Pph16","Thu16","Ohu16","Vhu16","Vr16","Tp17","Gqp17","Hp17","Pph17","Thu17","Ohu17","Vhu17","Vr17","Tp18","Gqp18","Hp18","Pph18","Thu18","Ohu18","Vhu18","Vr18","Tp19","Gqp19","Hp19","Pph19","Thu19","Ohu19","Vhu19","Vr19"
"041","48445",5001,33,4968,1.98,2800,2509,291,10.39,5135,33,5102,1.98,2818,2576,242,8.58,5204,33,5171,1.98,2842,2611,231,8.12,5287,33,5254,1.98,2874,2653,221,7.68,5354,33,5321,1.98,2907,2687,220,7.56,5446,33,5413,1.98,2945,2733,212,7.19,,33,,,,,,,,33,,,,,,,,33,,,,,,,,33,,,,,,
"041","51800",5539,0,5539,3.06,1886,1805,81,4.29,5690,0,5690,3.06,1899,1854,45,2.36,5769,0,5769,3.06,1916,1880,36,1.87,5864,0,5864,3.06,1938,1911,27,1.39,5958,0,5958,3.06,1967,1941,26,1.32,6072,0,6072,3.06,1996,1979,17,0.85,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"041","99990",165982,10544,155438,2.87,57186,53997,3189,5.57,168891,10544,158347,2.87,57530,55007,2523,4.38,171571,10544,161027,2.87,58218,55938,2280,3.91,174551,10544,164007,2.87,59005,56973,2032,3.44,176927,10544,166383,2.87,59794,57798,1996,3.33,180525,10544,169981,2.87,60823,59048,1775,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"043","00000",46854,8704,38150,2.29,19256,16595,2661,13.81,47408,9053,38355,2.29,19313,16684,2629,13.61,47062,8666,38396,2.29,19372,16702,2670,13.78,46413,8384,38029,2.29,19439,16541,2898,14.90,46339,8226,38113,2.29,19507,16576,2931,15.02,46559,8177,38382,2.29,19566,16695,2871,14.67,,91,,,,,,,,91,,,,,,,,91,,,,,,,,91,,,,,,
"043","64970",487,0,487,2.41,227,202,25,11.01,497,0,497,2.41,231,206,25,10.82,498,0,498,2.40,232,207,25,10.77,496,0,496,2.40,234,206,28,11.96,497,0,497,2.41,235,206,29,12.34,499,0,499,2.41,235,207,28,11.91,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"043","85155",662,0,662,2.55,280,259,21,7.50,664,0,664,2.55,280,260,20,7.14,667,0,667,2.55,282,261,21,7.44,659,0,659,2.55,282,258,24,8.51,658,0,658,2.56,282,257,25,8.86,675,13,662,2.55,283,259,24,8.48,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"043","09115",233,0,233,2.45,100,95,5,5.00,236,0,236,2.45,101,96,5,4.95,242,0,242,2.44,104,99,5,4.80,242,0,242,2.44,105,99,6,5.71,244,0,244,2.46,106,99,7,6.60,247,0,247,2.44,107,101,6,5.60,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"043","11810",16407,1574,14833,2.23,7298,6643,655,8.97,16487,1599,14888,2.23,7307,6668,639,8.74,16423,1546,14877,2.23,7315,6663,652,8.91,16292,1599,14693,2.23,7319,6580,739,10.09,16228,1546,14682,2.23,7326,6576,750,10.23,16313,1548,14765,2.23,7337,6613,724,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"043","15330",343,0,343,2.43,160,141,19,11.87,344,0,344,2.43,160,141,19,11.87,343,0,343,2.43,160,141,19,11.87,339,0,339,2.43,160,139,21,13.12,358,0,358,2.43,160,147,13,8.12,358,0,358,2.43,160,147,13,8.12,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"043","27040",3881,91,3790,2.39,1749,1580,169,9.66,3893,91,3802,2.39,1750,1585,165,9.42,3872,91,3781,2.39,1744,1576,168,9.63,3826,91,3735,2.39,1745,1557,188,10.77,3824,91,3733,2.39,1747,1556,191,10.93,3844,91,3753,2.39,1749,1565,184,10.52,,91,,,,,,,,91,,,,,,,,91,,,,,,,,91,,,,,,
"043","99990",24841,7039,17802,2.31,9442,7675,1767,18.71,25287,7363,17924,2.31,9484,7728,1756,18.51,25017,7029,17988,2.31,9535,7755,1780,18.66,24559,6694,17865,2.31,9594,7702,1892,19.72,24530,6589,17941,2.31,9651,7735,1916,19.85,24623,6525,18098,2.31,9695,7803,1892,19.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"045","00000",56150,884,55266,2.72,23327,20272,3055,13.09,56052,868,55184,2.72,23362,20243,3119,13.35,56835,884,55951,2.72,23394,20522,2872,12.27,57103,849,56254,2.72,23487,20636,2851,12.13,57484,883,56601,2.72,23562,20762,2800,11.88,58082,875,57207,2.72,23641,20983,2658,11.24,,135,,,,,,,,135,,,,,,,,135,,,,,,,,135,,,,,,
"045","57400",1080,0,1080,2.92,539,369,170,31.53,1074,0,1074,2.92,538,367,171,31.78,1090,0,1090,2.92,539,373,166,30.79,1091,0,1091,2.92,539,373,166,30.79,1095,0,1095,2.92,539,374,165,30.61,1103,0,1103,2.92,539,377,162,30.05,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"045","64255",9136,135,9001,2.80,3630,3208,422,11.62,9116,135,8981,2.80,3633,3201,432,11.89,9229,135,9094,2.80,3633,3241,392,10.78,9246,135,9111,2.80,3634,3247,387,10.64,9277,135,9142,2.80,3636,3258,378,10.39,9359,135,9224,2.80,3642,3288,354,9.71,,135,,,,,,,,135,,,,,,,,135,,,,,,,,135,,,,,,
"045","70195",2915,0,2915,2.97,1077,981,96,8.91,2911,0,2911,2.97,1079,980,99,9.17,2967,0,2967,2.97,1086,998,88,8.10,2978,0,2978,2.97,1088,1002,86,7.90,3008,0,3008,2.97,1096,1012,84,7.66,3046,0,3046,2.97,1102,1025,77,6.98,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"045","12045",6395,105,6290,2.80,2468,2240,228,9.23,6384,105,6279,2.80,2471,2236,235,9.51,6463,105,6358,2.80,2471,2264,207,8.37,6493,105,6388,2.80,2479,2274,205,8.26,6548,105,6443,2.80,2493,2294,199,7.98,6646,105,6541,2.80,2513,2329,184,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"045","30780",9571,177,9394,2.49,4115,3761,354,8.60,9543,177,9366,2.49,4115,3750,365,8.86,9663,177,9486,2.49,4116,3798,318,7.72,9816,177,9639,2.49,4176,3859,317,7.59,9846,177,9669,2.49,4177,3871,306,7.32,9909,177,9732,2.49,4174,3896,278,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"045","53395",4495,0,4495,2.87,1718,1563,155,9.02,4485,0,4485,2.87,1719,1560,159,9.24,4541,0,4541,2.87,1719,1579,140,8.14,4548,0,4548,2.87,1719,1581,138,8.02,4597,0,4597,2.87,1733,1598,135,7.78,4663,0,4663,2.87,1745,1621,124,7.10,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"045","99990",22558,467,22091,2.71,9780,8150,1630,16.66,22539,451,22088,2.71,9807,8149,1658,16.90,22882,467,22415,2.71,9830,8269,1561,15.87,22931,432,22499,2.71,9852,8300,1552,15.75,23113,466,22647,2.71,9888,8355,1533,15.50,23356,458,22898,2.71,9926,8447,1479,14.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"047","00000",5463,49,5414,2.19,3564,2471,1093,30.66,5448,49,5399,2.19,3568,2463,1105,30.96,5457,49,5408,2.19,3584,2468,1116,31.13,5575,49,5526,2.19,3592,2522,1070,29.78,5711,49,5662,2.19,3606,2585,1021,28.31,5819,49,5770,2.19,3619,2633,986,27.24,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"047","12910",668,0,668,1.93,489,345,144,29.44,665,0,665,1.93,489,343,146,29.85,669,0,669,1.93,493,345,148,30.02,682,0,682,1.93,493,352,141,28.60,707,0,707,1.93,501,365,136,27.14,724,0,724,1.94,505,373,132,26.13,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"047","07025",120,0,120,2.30,70,52,18,25.71,120,0,120,2.30,70,52,18,25.71,120,0,120,2.30,70,52,18,25.71,122,0,122,2.30,70,53,17,24.28,124,0,124,2.29,70,54,16,22.85,126,0,126,2.33,70,54,16,22.85,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"047","99990",4675,49,4626,2.23,3005,2074,931,30.98,4663,49,4614,2.23,3009,2068,941,31.27,4668,49,4619,2.23,3021,2071,950,31.44,4771,49,4722,2.23,3029,2117,912,30.10,4880,49,4831,2.23,3035,2166,869,28.63,4969,49,4920,2.23,3044,2206,838,27.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"049","00000",14790,222,14568,2.26,16094,6444,9650,59.96,14548,222,14326,2.26,16246,6337,9909,60.99,14164,222,13942,2.26,16479,6166,10313,62.58,14281,222,14059,2.26,16672,6218,10454,62.70,14465,222,14243,2.26,16891,6299,10592,62.70,14615,222,14393,2.26,17053,6367,10686,62.66,,222,,,,,,,,222,,,,,,,,222,,,,,,,,222,,,,,,
"049","85705",993,13,980,2.05,2573,478,2095,81.42,971,13,958,2.05,2581,467,2114,81.90,935,13,922,2.04,2593,450,2143,82.64,936,13,923,2.05,2604,450,2154,82.71,942,13,929,2.05,2620,453,2167,82.70,962,13,949,2.04,2672,463,2209,82.67,,13,,,,,,,,13,,,,,,,,13,,,,,,,,13,,,,,,
"049","28305",1217,5,1212,2.25,1096,537,559,51.00,1189,5,1184,2.25,1099,524,575,52.32,1144,5,1139,2.25,1104,505,599,54.25,1145,5,1140,2.25,1109,505,604,54.46,1153,5,1148,2.25,1116,509,607,54.39,1169,5,1164,2.25,1129,516,613,54.29,,5,,,,,,,,5,,,,,,,,5,,,,,,,,5,,,,,,
"049","31605",1858,0,1858,2.39,1535,775,760,49.51,1829,0,1829,2.39,1551,763,788,50.80,1860,0,1860,2.39,1647,776,871,52.88,1885,0,1885,2.39,1675,787,888,53.01,1886,0,1886,2.39,1675,787,888,53.01,1917,0,1917,2.39,1699,800,899,52.91,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"049","31715",469,3,466,1.95,920,238,682,74.13,462,3,459,1.96,930,234,696,74.83,448,3,445,1.96,941,227,714,75.87,453,3,450,1.95,955,230,725,75.91,462,3,459,1.96,973,234,739,75.95,465,3,462,1.95,979,236,743,75.89,,3,,,,,,,,3,,,,,,,,3,,,,,,,,3,,,,,,
"049","37600",661,33,628,2.49,310,252,58,18.70,653,33,620,2.48,314,249,65,20.70,634,33,601,2.49,318,241,77,24.21,642,33,609,2.48,323,245,78,24.14,654,33,621,2.49,329,249,80,24.31,658,33,625,2.49,331,251,80,24.16,,33,,,,,,,,33,,,,,,,,33,,,,,,,,33,,,,,,
"049","41560",1440,4,1436,2.34,696,612,84,12.06,1404,4,1400,2.34,697,597,100,14.34,1346,4,1342,2.34,697,572,125,17.93,1341,4,1337,2.34,697,570,127,18.22,1350,4,1346,2.34,701,574,127,18.11,1359,4,1355,2.34,705,578,127,18.01,,4,,,,,,,,4,,,,,,,,4,,,,,,,,4,,,,,,
"049","99990",8152,164,7988,2.24,8964,3552,5412,60.37,8040,164,7876,2.24,9074,3503,5571,61.39,7797,164,7633,2.24,9179,3395,5784,63.01,7879,164,7715,2.24,9309,3431,5878,63.14,8018,164,7854,2.24,9477,3493,5984,63.14,8085,164,7921,2.24,9538,3523,6015,63.06,,164,,,,,,,,164,,,,,,,,164,,,,,,,,164,,,,,,
"005","00000",574819,4920,569899,2.53,238566,225124,13442,5.63,585590,4795,580795,2.53,239908,229397,10511,4.38,595961,4764,591197,2.53,240407,233495,6912,2.87,607751,4537,603214,2.53,242393,238185,4208,1.73,619093,4497,614596,2.53,245543,242786,2757,1.12,630564,4290,626274,2.53,246937,246937,0,0.00,,15,,,,,,,,15,,,,,,,,15,,,,,,,,15,,,,,,
"005","08070",591,0,591,2.95,204,200,4,1.96,599,0,599,2.96,204,202,2,0.98,612,0,612,2.98,205,205,0,0.00,622,0,622,3.01,206,206,0,0.00,632,0,632,3.03,208,208,0,0.00,649,0,649,3.07,211,211,0,0.00,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"005","69645",5686,0,5686,2.54,2455,2238,217,8.83,6017,0,6017,2.54,2564,2368,196,7.64,6556,0,6556,2.54,2750,2580,170,6.18,7235,0,7235,2.54,3000,2847,153,5.10,7650,0,7650,2.54,3152,3011,141,4.47,8175,0,8175,2.54,3324,3217,107,3.21,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"005","12815",101398,1701,99697,2.63,39031,37836,1195,3.06,102803,1701,101102,2.63,39061,38370,691,1.76,104434,1701,102733,2.63,39075,38989,86,0.22,106508,1701,104807,2.65,39402,39402,0,0.00,107262,1701,105561,2.67,39434,39434,0,0.00,108886,1701,107185,2.71,39517,39517,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"005","13845",6013,0,6013,2.96,2152,2026,126,5.85,6096,0,6096,2.96,2153,2054,99,4.59,6178,0,6178,2.96,2148,2081,67,3.11,6267,0,6267,2.96,2154,2111,43,1.99,6333,0,6333,2.96,2163,2134,29,1.34,6408,0,6408,2.96,2160,2159,1,0.04,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"005","16385",1261,0,1261,2.55,530,493,37,6.98,1280,0,1280,2.56,531,500,31,5.83,1303,0,1303,2.55,532,509,23,4.32,1318,0,1318,2.55,532,515,17,3.19,1327,0,1327,2.55,532,519,13,2.44,1357,0,1357,2.56,537,530,7,1.30,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"005","19630",548,0,548,2.37,274,231,43,15.69,555,0,555,2.37,274,234,40,14.59,564,0,564,2.36,274,238,36,13.13,571,0,571,2.36,274,241,33,12.04,581,0,581,2.37,277,245,32,11.55,616,0,616,2.37,290,259,31,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"005","24785",30374,291,30083,2.08,15480,14432,1048,6.77,30778,282,30496,2.08,15487,14630,857,5.53,31222,282,30940,2.08,15468,14843,625,4.04,31583,282,31301,2.08,15467,15016,451,2.91,32394,282,32112,2.08,15768,15405,363,2.30,32879,282,32597,2.08,15796,15638,158,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"005","28105",691,15,676,2.77,254,244,10,3.93,702,15,687,2.77,255,248,7,2.74,716,15,701,2.77,256,253,3,1.17,754,15,739,2.76,267,267,0,0.00,764,15,749,2.78,269,269,0,0.00,774,15,759,2.82,269,269,0,0.00,,15,,,,,,,,15,,,,,,,,15,,,,,,,,15,,,,,,
"005","30340",4200,0,4200,1.76,2649,2379,270,10.19,4256,0,4256,1.76,2649,2411,238,8.98,4323,0,4323,1.76,2649,2449,200,7.55,4374,0,4374,1.76,2649,2478,171,6.45,4960,0,4960,1.76,2985,2810,175,5.86,5026,0,5026,1.76,2985,2847,138,4.62,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"005","04000",286393,1652,284741,2.59,116947,109690,7257,6.20,291885,1555,290330,2.59,117676,111843,5833,4.95,296977,1524,295453,2.59,117893,113817,4076,3.45,301512,1297,300215,2.59,118405,115651,2754,2.32,307010,1257,305753,2.59,119826,117784,2042,1.70,312394,1050,311344,2.59,120421,119938,483,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"005","33035",13987,53,13934,2.40,6305,5795,510,8.08,14212,53,14159,2.40,6323,5888,435,6.87,14452,53,14399,2.40,6330,5988,342,5.40,14627,53,14574,2.40,6333,6061,272,4.29,15321,53,15268,2.40,6592,6350,242,3.67,16043,53,15990,2.40,6814,6650,164,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"005","06090",354,0,354,2.95,126,120,6,4.76,359,0,359,2.94,126,122,4,3.17,365,0,365,2.94,126,124,2,1.58,369,0,369,2.95,126,125,1,0.79,371,0,371,2.94,126,126,0,0.00,376,0,376,2.98,126,126,0,0.00,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"005","45255",39613,491,39122,2.21,18680,17644,1036,5.54,40142,491,39651,2.21,18684,17882,802,4.29,40778,491,40287,2.21,18689,18169,520,2.78,41257,491,40766,2.21,18692,18385,307,1.64,41525,491,41034,2.21,18696,18506,190,1.01,42069,491,41578,2.22,18696,18696,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"005","99990",83710,717,82993,2.61,33479,31796,1683,5.02,85906,698,85208,2.61,33921,32645,1276,3.76,87481,698,86783,2.61,34012,33248,764,2.24,90754,698,90056,2.61,34886,34502,384,1.10,92963,698,92265,2.61,35515,35349,166,0.46,94912,698,94214,2.63,35791,35791,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"051","00000",15309,850,14459,2.22,11434,6510,4924,43.06,15268,721,14547,2.22,11505,6549,4956,43.07,15392,824,14568,2.22,11554,6558,4996,43.24,15614,1002,14612,2.22,11601,6578,5023,43.29,15797,991,14806,2.22,11663,6664,4999,42.86,16145,989,15156,2.22,11721,6822,4899,41.79,,90,,,,,,,,90,,,,,,,,90,,,,,,,,90,,,,,,
"051","59830",66,0,66,1.94,214,34,180,84.11,67,0,67,1.91,216,35,181,83.79,67,0,67,1.91,217,35,182,83.87,68,0,68,1.94,219,35,184,84.01,68,0,68,1.94,219,35,184,84.01,69,0,69,1.91,219,36,183,83.56,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"051","18310",1482,0,1482,2.04,1069,723,346,32.36,1491,0,1491,2.05,1076,727,349,32.43,1502,0,1502,2.05,1086,732,354,32.59,1516,0,1516,2.05,1098,739,359,32.69,1541,0,1541,2.05,1107,751,356,32.15,1580,0,1580,2.05,1114,770,344,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"051","33640",5856,760,5096,2.19,2655,2319,336,12.65,5750,631,5119,2.19,2668,2329,339,12.70,5844,734,5110,2.19,2670,2325,345,12.92,6024,912,5112,2.19,2673,2326,347,12.98,6075,901,5174,2.19,2685,2354,331,12.32,6184,899,5285,2.19,2692,2405,287,10.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"051","48555",131,0,131,2.42,105,54,51,48.57,131,0,131,2.42,105,54,51,48.57,130,0,130,2.40,105,54,51,48.57,130,0,130,2.40,105,54,51,48.57,131,0,131,2.42,105,54,51,48.57,134,0,134,2.43,105,55,50,47.61,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"051","52570",798,0,798,2.00,1510,399,1111,73.57,798,0,798,2.00,1510,399,1111,73.57,797,0,797,2.00,1512,398,1114,73.67,798,0,798,2.00,1515,399,1116,73.66,805,0,805,2.00,1518,402,1116,73.51,825,0,825,2.00,1525,412,1113,72.98,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"051","99990",6976,90,6886,2.30,5881,2981,2900,49.31,7031,90,6941,2.30,5930,3005,2925,49.32,7052,90,6962,2.30,5964,3014,2950,49.46,7078,90,6988,2.31,5991,3025,2966,49.50,7177,90,7087,2.30,6029,3068,2961,49.11,7353,90,7263,2.31,6066,3144,2922,48.17,,90,,,,,,,,90,,,,,,,,90,,,,,,,,90,,,,,,
"053","00000",843,56,787,2.17,1391,362,1029,73.97,824,56,768,2.17,1402,353,1049,74.82,795,56,739,2.17,1411,340,1071,75.90,805,56,749,2.17,1415,344,1071,75.68,773,56,717,2.17,1421,330,1091,76.77,767,56,711,2.17,1427,327,1100,77.08,,56,,,,,,,,56,,,,,,,,56,,,,,,,,56,,,,,,
"053","42330",408,0,408,2.12,448,192,256,57.14,398,0,398,2.12,452,187,265,58.62,383,0,383,2.12,455,180,275,60.43,389,0,389,2.12,456,183,273,59.86,372,0,372,2.12,458,175,283,61.79,369,0,369,2.12,460,174,286,62.17,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"053","99990",435,56,379,2.22,943,170,773,81.97,426,56,370,2.22,950,166,784,82.52,412,56,356,2.22,956,160,796,83.26,416,56,360,2.23,959,161,798,83.21,401,56,345,2.22,963,155,808,83.90,398,56,342,2.23,967,153,814,84.17,,56,,,,,,,,56,,,,,,,,56,,,,,,,,56,,,,,,
"055","00000",6655,165,6490,2.08,5084,3110,1974,38.82,6503,165,6338,2.08,5118,3037,2081,40.66,6569,165,6404,2.08,5117,3070,2047,40.00,6484,165,6319,2.08,5140,3029,2111,41.07,6426,165,6261,2.08,5161,3001,2160,41.85,6474,165,6309,2.08,5158,3024,2134,41.37,,109,,,,,,,,109,,,,,,,,109,,,,,,,,109,,,,,,
"055","82350",3045,56,2989,2.11,1762,1410,352,19.97,2960,56,2904,2.11,1762,1370,392,22.24,2991,56,2935,2.11,1762,1385,377,21.39,2942,56,2886,2.11,1762,1362,400,22.70,2906,56,2850,2.11,1762,1345,417,23.66,2925,56,2869,2.11,1759,1354,405,23.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"055","44100",793,0,793,1.92,567,411,156,27.51,770,0,770,1.92,567,399,168,29.62,778,0,778,1.92,567,404,163,28.74,765,0,765,1.92,567,397,170,29.98,759,0,759,1.92,569,394,175,30.75,765,0,765,1.92,569,397,172,30.22,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"055","99990",2817,109,2708,2.10,2755,1289,1466,53.21,2773,109,2664,2.10,2789,1268,1521,54.53,2800,109,2691,2.10,2788,1281,1507,54.05,2777,109,2668,2.10,2811,1270,1541,54.82,2761,109,2652,2.10,2830,1262,1568,55.40,2784,109,2675,2.10,2830,1273,1557,55.01,,109,,,,,,,,109,,,,,,,,109,,,,,,,,109,,,,,,
"057","00000",1387,2,1385,2.14,1288,646,642,49.84,1374,2,1372,2.14,1295,640,655,50.57,1339,2,1337,2.14,1297,623,674,51.96,1355,2,1353,2.14,1297,630,667,51.42,1386,2,1384,2.14,1302,645,657,50.46,1352,2,1350,2.14,1303,629,674,51.72,,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,
"057","82130",604,2,602,2.08,377,289,88,23.34,597,2,595,2.08,378,286,92,24.33,581,2,579,2.08,378,278,100,26.45,588,2,586,2.08,378,281,97,25.66,600,2,598,2.08,378,287,91,24.07,585,2,583,2.08,378,280,98,25.92,,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,
"057","99990",783,0,783,2.19,911,357,554,60.81,777,0,777,2.19,917,354,563,61.39,758,0,758,2.19,919,345,574,62.45,767,0,767,2.19,919,349,570,62.02,786,0,786,2.19,924,358,566,61.25,767,0,767,2.19,925,349,576,62.27,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"059","00000",535651,7427,528224,2.41,230166,218625,11541,5.01,539782,7723,532059,2.41,230730,220212,10518,4.55,546002,7730,538272,2.41,231677,222783,8894,3.83,551695,7916,543779,2.41,232740,225052,7688,3.30,559182,7927,551255,2.41,234340,228175,6165,2.63,565230,7945,557285,2.41,237147,230716,6431,2.71,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"059","08070",277,0,277,3.04,98,91,7,7.14,279,0,279,3.03,98,92,6,6.12,281,0,281,3.05,98,92,6,6.12,285,0,285,3.03,99,94,5,5.05,290,0,290,3.05,100,95,5,5.00,295,0,295,3.04,102,97,5,4.90,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"059","75640",,0,,,0,,,,,0,,,0,,,,,0,,,0,,,,,0,,,0,,,,,0,,,0,,,,,0,,,0,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"059","83835",42483,146,42337,2.54,17245,16663,582,3.37,42740,156,42584,2.54,17263,16760,503,2.91,43137,156,42981,2.54,17294,16916,378,2.18,43579,156,43423,2.54,17375,17090,285,1.64,43893,156,43737,2.54,17380,17214,166,0.95,43885,156,43729,2.54,17391,17210,181,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"059","84440",30207,554,29653,2.11,14869,13995,874,5.87,30353,554,29799,2.11,14871,14064,807,5.42,30750,554,30196,2.11,14957,14252,705,4.71,30920,554,30366,2.11,14958,14332,626,4.18,31137,554,30583,2.11,14961,14434,527,3.52,31210,554,30656,2.11,15009,14469,540,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"059","23135",5177,0,5177,2.30,2436,2249,187,7.67,5204,0,5204,2.30,2437,2261,176,7.22,5245,0,5245,2.30,2438,2279,159,6.52,5276,0,5276,2.30,2439,2292,147,6.02,5320,0,5320,2.30,2442,2311,131,5.36,5315,0,5315,2.30,2442,2309,133,5.44,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"059","03455",103788,500,103288,2.47,43305,41675,1630,3.76,104721,500,104221,2.47,43488,42052,1436,3.30,106803,500,106303,2.47,44026,42892,1134,2.57,108523,643,107880,2.47,44432,43528,904,2.03,110439,643,109796,2.47,44909,44301,608,1.35,111948,643,111305,2.47,45564,44910,654,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"059","30835",18930,2333,16597,2.23,7767,7422,345,4.44,19342,2598,16744,2.23,7799,7488,311,3.98,19552,2548,17004,2.23,7861,7604,257,3.26,19651,2548,17103,2.23,7863,7648,215,2.73,20114,2657,17457,2.23,7970,7807,163,2.04,20370,2657,17713,2.23,8094,7921,173,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"059","42495",8,0,8,1.00,10,8,2,20.00,8,0,8,1.00,10,8,2,20.00,8,0,8,1.00,10,8,2,20.00,8,0,8,1.00,10,8,2,20.00,8,0,8,1.00,10,8,2,20.00,8,0,8,1.00,10,8,2,20.00,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"059","43000",143209,2171,141038,2.27,65779,62087,3692,5.61,144331,2201,142130,2.27,65973,62568,3405,5.16,145681,2235,143446,2.27,66087,63147,2940,4.44,147228,2285,144943,2.27,66407,63806,2601,3.91,149924,2278,147646,2.27,67179,64996,2183,3.24,153024,2411,150613,2.27,68585,66302,2283,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"059","45255",2393,0,2393,3.04,805,786,19,2.36,2441,0,2441,3.04,817,802,15,1.83,2459,0,2459,3.04,817,808,9,1.10,2473,0,2473,3.04,817,812,5,0.61,2490,0,2490,3.04,817,817,0,0.00,2542,0,2542,3.04,835,835,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"059","52075",428,146,282,2.07,141,136,5,3.54,430,146,284,2.07,141,137,4,2.83,432,146,286,2.07,141,138,3,2.12,433,146,287,2.07,141,138,3,2.12,435,146,289,2.07,141,139,2,1.41,437,146,291,2.07,142,140,2,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"059","52350",508,0,508,1.96,278,259,19,6.83,510,0,510,1.96,278,260,18,6.47,514,0,514,1.96,278,262,16,5.75,521,0,521,1.96,280,265,15,5.35,528,0,528,1.96,282,269,13,4.60,533,0,533,1.96,285,271,14,4.91,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
